참조스트림  page_frame[0]   page_frame[1]   page_frame[2] 	페이지 폴트
    19	         23	         19	         20		            
    19	         23	         19	         20		            
    19	         23	         19	         20		            
    7	         23	          7	         20		PAGE FAULT
    19	         23	          7	         19		PAGE FAULT
    14	         14	          7	         19		PAGE FAULT
    9	         14	          9	         19		PAGE FAULT
    4	         14	          9	          4		PAGE FAULT
    14	         14	          9	          4		            
    14	         14	          9	          4		            
    9	         14	          9	          4		            
    1	          1	          9	          4		PAGE FAULT
    25	          1	         25	          4		PAGE FAULT
    8	          1	         25	          8		PAGE FAULT
    7	          7	         25	          8		PAGE FAULT
    9	          7	          9	          8		PAGE FAULT
    10	          7	          9	         10		PAGE FAULT
    21	         21	          9	         10		PAGE FAULT
    7	         21	          7	         10		PAGE FAULT
    19	         21	          7	         19		PAGE FAULT
    18	         18	          7	         19		PAGE FAULT
    30	         18	         30	         19		PAGE FAULT
    11	         18	         30	         11		PAGE FAULT
    14	         14	         30	         11		PAGE FAULT
    14	         14	         30	         11		            
    4	         14	          4	         11		PAGE FAULT
    18	         14	          4	         18		PAGE FAULT
    24	         24	          4	         18		PAGE FAULT
    23	         24	         23	         18		PAGE FAULT
    7	         24	         23	          7		PAGE FAULT
    16	         16	         23	          7		PAGE FAULT
    3	         16	          3	          7		PAGE FAULT
    17	         16	          3	         17		PAGE FAULT
    26	         26	          3	         17		PAGE FAULT
    9	         26	          9	         17		PAGE FAULT
    28	         26	          9	         28		PAGE FAULT
    10	         10	          9	         28		PAGE FAULT
    17	         10	         17	         28		PAGE FAULT
    1	         10	         17	          1		PAGE FAULT
    15	         15	         17	          1		PAGE FAULT
    22	         15	         22	          1		PAGE FAULT
    1	         15	         22	          1		            
    15	         15	         22	          1		            
    9	         15	         22	          9		PAGE FAULT
    8	          8	         22	          9		PAGE FAULT
    21	          8	         21	          9		PAGE FAULT
    9	          8	         21	          9		            
    17	          8	         21	         17		PAGE FAULT
    3	          3	         21	         17		PAGE FAULT
    15	          3	         15	         17		PAGE FAULT
    28	          3	         15	         28		PAGE FAULT
    20	         20	         15	         28		PAGE FAULT
    14	         20	         14	         28		PAGE FAULT
    30	         20	         14	         30		PAGE FAULT
    3	          3	         14	         30		PAGE FAULT
    19	          3	         19	         30		PAGE FAULT
    4	          3	         19	          4		PAGE FAULT
    21	         21	         19	          4		PAGE FAULT
    12	         21	         12	          4		PAGE FAULT
    18	         21	         12	         18		PAGE FAULT
    19	         19	         12	         18		PAGE FAULT
    20	         19	         20	         18		PAGE FAULT
    12	         19	         20	         12		PAGE FAULT
    6	          6	         20	         12		PAGE FAULT
    15	          6	         15	         12		PAGE FAULT
    20	          6	         15	         20		PAGE FAULT
    3	          3	         15	         20		PAGE FAULT
    16	          3	         16	         20		PAGE FAULT
    28	          3	         16	         28		PAGE FAULT
    25	         25	         16	         28		PAGE FAULT
    30	         25	         30	         28		PAGE FAULT
    20	         25	         30	         20		PAGE FAULT
    25	         25	         30	         20		            
    6	          6	         30	         20		PAGE FAULT
    20	          6	         30	         20		            
    24	          6	         24	         20		PAGE FAULT
    26	          6	         24	         26		PAGE FAULT
    28	         28	         24	         26		PAGE FAULT
    11	         28	         11	         26		PAGE FAULT
    29	         28	         11	         29		PAGE FAULT
    12	         12	         11	         29		PAGE FAULT
    30	         12	         30	         29		PAGE FAULT
    10	         12	         30	         10		PAGE FAULT
    18	         18	         30	         10		PAGE FAULT
    29	         18	         29	         10		PAGE FAULT
    13	         18	         29	         13		PAGE FAULT
    6	          6	         29	         13		PAGE FAULT
    24	          6	         24	         13		PAGE FAULT
    25	          6	         24	         25		PAGE FAULT
    10	         10	         24	         25		PAGE FAULT
    11	         10	         11	         25		PAGE FAULT
    13	         10	         11	         13		PAGE FAULT
    21	         21	         11	         13		PAGE FAULT
    22	         21	         22	         13		PAGE FAULT
    10	         21	         22	         10		PAGE FAULT
    27	         27	         22	         10		PAGE FAULT
    3	         27	          3	         10		PAGE FAULT

FIFO: 
	Page faults : 446
	       Hits : 54
	  Hit Ratio : 10.80%
-----------------------------------------

-----------------------------------------
 (3). LIFO 
-----------------------------------------
참조스트림  page_frame[0]   page_frame[1]   page_frame[2] 	페이지 폴트
    14	         14	         -1	         -1		PAGE FAULT
    17	         14	         17	         -1		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    26	         14	         17	         26		PAGE FAULT
    24	         14	         17	         24		PAGE FAULT
    26	         14	         17	         26		PAGE FAULT
    17	         14	         17	         26		            
    13	         14	         17	         13		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    2	         14	         17	          2		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    8	         14	         17	          8		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    20	         14	         17	         20		PAGE FAULT
    24	         14	         17	         24		PAGE FAULT
    17	         14	         17	         24		            
    1	         14	         17	          1		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    23	         14	         17	         23		PAGE FAULT
    17	         14	         17	         23		            
    12	         14	         17	         12		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    14	         14	         17	          3		            
    8	         14	         17	          8		PAGE FAULT
    26	         14	         17	         26		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    13	         14	         17	         13		PAGE FAULT
    13	         14	         17	         13		            
    19	         14	         17	         19		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    14	         14	         17	         28		            
    17	         14	         17	         28		            
    2	         14	         17	          2		PAGE FAULT
    23	         14	         17	         23		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    4	         14	         17	          4		PAGE FAULT
    22	         14	         17	         22		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    8	         14	         17	          8		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    1	         14	         17	          1		PAGE FAULT
    24	         14	         17	         24		PAGE FAULT
    17	         14	         17	         24		            
    2	         14	         17	          2		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    27	         14	         17	         27		PAGE FAULT
    4	         14	         17	          4		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    17	         14	         17	         21		            
    2	         14	         17	          2		PAGE FAULT
    16	         14	         17	         16		PAGE FAULT
    16	         14	         17	         16		            
    15	         14	         17	         15		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    27	         14	         17	         27		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    17	         14	         17	          6		            
    10	         14	         17	         10		PAGE FAULT
    14	         14	         17	         10		            
    18	         14	         17	         18		PAGE FAULT
    25	         14	         17	         25		PAGE FAULT
    16	         14	         17	         16		PAGE FAULT
    13	         14	         17	         13		PAGE FAULT
    16	         14	         17	         16		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    15	         14	         17	         15		            
    4	         14	         17	          4		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    8	         14	         17	          8		PAGE FAULT
    19	         14	         17	         19		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    9	         14	         17	          9		            
    25	         14	         17	         25		PAGE FAULT
    4	         14	         17	          4		PAGE FAULT
    12	         14	         17	         12		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    20	         14	         17	         20		PAGE FAULT
    13	         14	         17	         13		PAGE FAULT
    1	         14	         17	          1		PAGE FAULT
    27	         14	         17	         27		PAGE FAULT
    19	         14	         17	         19		PAGE FAULT
    20	         14	         17	         20		PAGE FAULT
    23	         14	         17	         23		PAGE FAULT
    17	         14	         17	         23		            
    7	         14	         17	          7		PAGE FAULT
    25	         14	         17	         25		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    16	         14	         17	         16		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    29	         14	         17	         29		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    22	         14	         17	         22		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    13	         14	         17	         13		PAGE FAULT
    23	         14	         17	         23		PAGE FAULT
    27	         14	         17	         27		PAGE FAULT
    2	         14	         17	          2		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    27	         14	         17	         27		PAGE FAULT
    2	         14	         17	          2		PAGE FAULT
    16	         14	         17	         16		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    5	         14	         17	          5		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    22	         14	         17	         22		PAGE FAULT
    8	         14	         17	          8		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    12	         14	         17	         12		PAGE FAULT
    22	         14	         17	         22		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    8	         14	         17	          8		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    17	         14	         17	         28		            
    18	         14	         17	         18		PAGE FAULT
    4	         14	         17	          4		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    17	         14	         17	          6		            
    24	         14	         17	         24		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    29	         14	         17	         29		PAGE FAULT
    22	         14	         17	         22		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    4	         14	         17	          4		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    1	         14	         17	          1		PAGE FAULT
    19	         14	         17	         19		PAGE FAULT
    29	         14	         17	         29		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    24	         14	         17	         24		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    26	         14	         17	         26		PAGE FAULT
    27	         14	         17	         27		PAGE FAULT
    22	         14	         17	         22		PAGE FAULT
    2	         14	         17	          2		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    29	         14	         17	         29		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    2	         14	         17	          2		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    14	         14	         17	         21		            
    11	         14	         17	         11		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    5	         14	         17	          5		PAGE FAULT
    25	         14	         17	         25		PAGE FAULT
    5	         14	         17	          5		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    27	         14	         17	         27		PAGE FAULT
    4	         14	         17	          4		PAGE FAULT
    22	         14	         17	         22		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    26	         14	         17	         26		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    17	         14	         17	         10		            
    23	         14	         17	         23		PAGE FAULT
    12	         14	         17	         12		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    29	         14	         17	         29		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    25	         14	         17	         25		PAGE FAULT
    2	         14	         17	          2		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    26	         14	         17	         26		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    8	         14	         17	          8		PAGE FAULT
    16	         14	         17	         16		PAGE FAULT
    14	         14	         17	         16		            
    9	         14	         17	          9		PAGE FAULT
    9	         14	         17	          9		            
    4	         14	         17	          4		PAGE FAULT
    22	         14	         17	         22		PAGE FAULT
    19	         14	         17	         19		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    27	         14	         17	         27		PAGE FAULT
    5	         14	         17	          5		PAGE FAULT
    14	         14	         17	          5		            
    14	         14	         17	          5		            
    24	         14	         17	         24		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    27	         14	         17	         27		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    5	         14	         17	          5		PAGE FAULT
    29	         14	         17	         29		PAGE FAULT
    19	         14	         17	         19		PAGE FAULT
    19	         14	         17	         19		            
    10	         14	         17	         10		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    4	         14	         17	          4		PAGE FAULT
    1	         14	         17	          1		PAGE FAULT
    24	         14	         17	         24		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    23	         14	         17	         23		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    5	         14	         17	          5		PAGE FAULT
    1	         14	         17	          1		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    17	         14	         17	         15		            
    10	         14	         17	         10		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    13	         14	         17	         13		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    8	         14	         17	          8		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    16	         14	         17	         16		PAGE FAULT
    5	         14	         17	          5		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    12	         14	         17	         12		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    19	         14	         17	         19		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    4	         14	         17	          4		PAGE FAULT
    17	         14	         17	          4		            
    9	         14	         17	          9		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    23	         14	         17	         23		PAGE FAULT
    12	         14	         17	         12		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    16	         14	         17	         16		PAGE FAULT
    2	         14	         17	          2		PAGE FAULT
    2	         14	         17	          2		            
    1	         14	         17	          1		PAGE FAULT
    29	         14	         17	         29		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    1	         14	         17	          1		PAGE FAULT
    27	         14	         17	         27		PAGE FAULT
    5	         14	         17	          5		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    13	         14	         17	         13		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    17	         14	         17	          9		            
    13	         14	         17	         13		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    13	         14	         17	         13		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    1	         14	         17	          1		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    12	         14	         17	         12		PAGE FAULT
    4	         14	         17	          4		PAGE FAULT
    12	         14	         17	         12		PAGE FAULT
    22	         14	         17	         22		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    14	         14	         17	         11		            
    15	         14	         17	         15		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    4	         14	         17	          4		PAGE FAULT
    20	         14	         17	         20		PAGE FAULT
    12	         14	         17	         12		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    17	         14	         17	         30		            
    10	         14	         17	         10		PAGE FAULT
    4	         14	         17	          4		PAGE FAULT
    14	         14	         17	          4		            
    19	         14	         17	         19		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    26	         14	         17	         26		PAGE FAULT
    27	         14	         17	         27		PAGE FAULT
    27	         14	         17	         27		            
    15	         14	         17	         15		PAGE FAULT
    1	         14	         17	          1		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    13	         14	         17	         13		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    8	         14	         17	          8		PAGE FAULT
    16	         14	         17	         16		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    20	         14	         17	         20		PAGE FAULT
    19	         14	         17	         19		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    29	         14	         17	         29		PAGE FAULT
    23	         14	         17	         23		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    10	         14	         17	         10		            
    27	         14	         17	         27		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    13	         14	         17	         13		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    22	         14	         17	         22		PAGE FAULT
    14	         14	         17	         22		            
    13	         14	         17	         13		PAGE FAULT
    2	         14	         17	          2		PAGE FAULT
    26	         14	         17	         26		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    20	         14	         17	         20		PAGE FAULT
    22	         14	         17	         22		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    20	         14	         17	         20		PAGE FAULT
    2	         14	         17	          2		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    19	         14	         17	         19		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    25	         14	         17	         25		PAGE FAULT
    29	         14	         17	         29		PAGE FAULT
    1	         14	         17	          1		PAGE FAULT
    5	         14	         17	          5		PAGE FAULT
    23	         14	         17	         23		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    27	         14	         17	         27		PAGE FAULT
    2	         14	         17	          2		PAGE FAULT
    1	         14	         17	          1		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    23	         14	         17	         23		PAGE FAULT
    13	         14	         17	         13		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    26	         14	         17	         26		PAGE FAULT
    16	         14	         17	         16		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    20	         14	         17	         20		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    24	         14	         17	         24		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    25	         14	         17	         25		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    22	         14	         17	         22		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    17	         14	         17	         10		            
    13	         14	         17	         13		PAGE FAULT
    26	         14	         17	         26		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    5	         14	         17	          5		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    30	         14	         17	         30		            
    4	         14	         17	          4		PAGE FAULT
    27	         14	         17	         27		PAGE FAULT
    1	         14	         17	          1		PAGE FAULT
    26	         14	         17	         26		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    23	         14	         17	         23		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    5	         14	         17	          5		PAGE FAULT
    14	         14	         17	          5		            
    26	         14	         17	         26		PAGE FAULT
    12	         14	         17	         12		PAGE FAULT
    8	         14	         17	          8		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    14	         14	         17	         15		            
    2	         14	         17	          2		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    5	         14	         17	          5		PAGE FAULT
    23	         14	         17	         23		PAGE FAULT
    23	         14	         17	         23		            
    27	         14	         17	         27		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    2	         14	         17	          2		PAGE FAULT
    13	         14	         17	         13		PAGE FAULT
    19	         14	         17	         19		PAGE FAULT
    19	         14	         17	         19		            
    20	         14	         17	         20		PAGE FAULT
    23	         14	         17	         23		PAGE FAULT
    19	         14	         17	         19		PAGE FAULT
    19	         14	         17	         19		            
    19	         14	         17	         19		            
    7	         14	         17	          7		PAGE FAULT
    19	         14	         17	         19		PAGE FAULT
    14	         14	         17	         19		            
    9	         14	         17	          9		PAGE FAULT
    4	         14	         17	          4		PAGE FAULT
    14	         14	         17	          4		            
    14	         14	         17	          4		            
    9	         14	         17	          9		PAGE FAULT
    1	         14	         17	          1		PAGE FAULT
    25	         14	         17	         25		PAGE FAULT
    8	         14	         17	          8		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    19	         14	         17	         19		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    14	         14	         17	         11		            
    14	         14	         17	         11		            
    4	         14	         17	          4		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    24	         14	         17	         24		PAGE FAULT
    23	         14	         17	         23		PAGE FAULT
    7	         14	         17	          7		PAGE FAULT
    16	         14	         17	         16		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    17	         14	         17	          3		            
    26	         14	         17	         26		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    17	         14	         17	         10		            
    1	         14	         17	          1		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    22	         14	         17	         22		PAGE FAULT
    1	         14	         17	          1		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    8	         14	         17	          8		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    9	         14	         17	          9		PAGE FAULT
    17	         14	         17	          9		            
    3	         14	         17	          3		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    20	         14	         17	         20		PAGE FAULT
    14	         14	         17	         20		            
    30	         14	         17	         30		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    19	         14	         17	         19		PAGE FAULT
    4	         14	         17	          4		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    12	         14	         17	         12		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    19	         14	         17	         19		PAGE FAULT
    20	         14	         17	         20		PAGE FAULT
    12	         14	         17	         12		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    15	         14	         17	         15		PAGE FAULT
    20	         14	         17	         20		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT
    16	         14	         17	         16		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    25	         14	         17	         25		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    20	         14	         17	         20		PAGE FAULT
    25	         14	         17	         25		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    20	         14	         17	         20		PAGE FAULT
    24	         14	         17	         24		PAGE FAULT
    26	         14	         17	         26		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    29	         14	         17	         29		PAGE FAULT
    12	         14	         17	         12		PAGE FAULT
    30	         14	         17	         30		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    18	         14	         17	         18		PAGE FAULT
    29	         14	         17	         29		PAGE FAULT
    13	         14	         17	         13		PAGE FAULT
    6	         14	         17	          6		PAGE FAULT
    24	         14	         17	         24		PAGE FAULT
    25	         14	         17	         25		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    11	         14	         17	         11		PAGE FAULT
    13	         14	         17	         13		PAGE FAULT
    21	         14	         17	         21		PAGE FAULT
    22	         14	         17	         22		PAGE FAULT
    10	         14	         17	         10		PAGE FAULT
    27	         14	         17	         27		PAGE FAULT
    3	         14	         17	          3		PAGE FAULT

LIFO: 
	Page faults : 449
	       Hits : 51
	  Hit Ratio : 10.20%
-----------------------------------------

-----------------------------------------
 (4). LRU 
-----------------------------------------
참조스트림  page_frame[0]   page_frame[1]   page_frame[2] 	페이지 폴트
    14	         14	         -1	         -1		PAGE FAULT
    17	         14	         17	         -1		PAGE FAULT
    28	         14	         17	         28		PAGE FAULT
    26	         17	         28	         26		PAGE FAULT
    24	         28	         26	         24		PAGE FAULT
    26	         28	         24	         26		          
    17	         24	         26	         17		PAGE FAULT
    13	         26	         17	         13		PAGE FAULT
    10	         17	         13	         10		PAGE FAULT
    2	         13	         10	          2		PAGE FAULT
    3	         10	          2	          3		PAGE FAULT
    8	          2	          3	          8		PAGE FAULT
    21	          3	          8	         21		PAGE FAULT
    20	          8	         21	         20		PAGE FAULT
    24	         21	         20	         24		PAGE FAULT
    17	         20	         24	         17		PAGE FAULT
    1	         24	         17	          1		PAGE FAULT
    7	         17	          1	          7		PAGE FAULT
    23	          1	          7	         23		PAGE FAULT
    17	          7	         23	         17		PAGE FAULT
    12	         23	         17	         12		PAGE FAULT
    9	         17	         12	          9		PAGE FAULT
    28	         12	          9	         28		PAGE FAULT
    10	          9	         28	         10		PAGE FAULT
    3	         28	         10	          3		PAGE FAULT
    21	         10	          3	         21		PAGE FAULT
    3	         10	         21	          3		          
    14	         21	          3	         14		PAGE FAULT
    8	          3	         14	          8		PAGE FAULT
    26	         14	          8	         26		PAGE FAULT
    30	          8	         26	         30		PAGE FAULT
    13	         26	         30	         13		PAGE FAULT
    13	         26	         30	         13		          
    19	         30	         13	         19		PAGE FAULT
    30	         13	         19	         30		          
    28	         19	         30	         28		PAGE FAULT
    14	         30	         28	         14		PAGE FAULT
    17	         28	         14	         17		PAGE FAULT
    2	         14	         17	          2		PAGE FAULT
    23	         17	          2	         23		PAGE FAULT
    10	          2	         23	         10		PAGE FAULT
    4	         23	         10	          4		PAGE FAULT
    22	         10	          4	         22		PAGE FAULT
    30	          4	         22	         30		PAGE FAULT
    15	         22	         30	         15		PAGE FAULT
    8	         30	         15	          8		PAGE FAULT
    9	         15	          8	          9		PAGE FAULT
    15	          8	          9	         15		          
    6	          9	         15	          6		PAGE FAULT
    1	         15	          6	          1		PAGE FAULT
    24	          6	          1	         24		PAGE FAULT
    17	          1	         24	         17		PAGE FAULT
    2	         24	         17	          2		PAGE FAULT
    21	         17	          2	         21		PAGE FAULT
    27	          2	         21	         27		PAGE FAULT
    4	         21	         27	          4		PAGE FAULT
    3	         27	          4	          3		PAGE FAULT
    21	          4	          3	         21		PAGE FAULT
    17	          3	         21	         17		PAGE FAULT
    2	         21	         17	          2		PAGE FAULT
    16	         17	          2	         16		PAGE FAULT
    16	         17	          2	         16		          
    15	          2	         16	         15		PAGE FAULT
    28	         16	         15	         28		PAGE FAULT
    27	         15	         28	         27		PAGE FAULT
    6	         28	         27	          6		PAGE FAULT
    17	         27	          6	         17		PAGE FAULT
    10	          6	         17	         10		PAGE FAULT
    14	         17	         10	         14		PAGE FAULT
    18	         10	         14	         18		PAGE FAULT
    25	         14	         18	         25		PAGE FAULT
    16	         18	         25	         16		PAGE FAULT
    13	         25	         16	         13		PAGE FAULT
    16	         25	         13	         16		          
    15	         13	         16	         15		PAGE FAULT
    28	         16	         15	         28		PAGE FAULT
    15	         16	         28	         15		          
    15	         16	         28	         15		          
    4	         28	         15	          4		PAGE FAULT
    21	         15	          4	         21		PAGE FAULT
